filename,class,bbox
img063242.png,proba_3_csc,"[575, 213, 965, 496]"
img067343.png,proba_3_csc,"[548, 587, 692, 698]"
img065232.png,proba_3_csc,"[355, 425, 635, 541]"
img060782.png,proba_3_csc,"[301, 390, 855, 1024]"
img065064.png,proba_3_csc,"[550, 377, 811, 507]"
img068693.png,proba_3_csc,"[311, 264, 418, 359]"
img066960.png,proba_3_csc,"[571, 435, 753, 582]"
img062084.png,proba_3_csc,"[165, 463, 637, 697]"
img063604.png,proba_3_csc,"[332, 475, 662, 841]"
img064048.png,proba_3_csc,"[291, 515, 656, 940]"
img061943.png,proba_3_csc,"[437, 460, 783, 845]"
img065180.png,proba_3_csc,"[286, 393, 471, 632]"
img068098.png,proba_3_csc,"[337, 326, 453, 418]"
img061424.png,proba_3_csc,"[155, 239, 722, 784]"
img061376.png,proba_3_csc,"[281, 373, 947, 743]"
img060572.png,proba_3_csc,"[38, 119, 942, 948]"
img068001.png,proba_3_csc,"[579, 556, 686, 629]"
img060373.png,proba_3_csc,"[0, 519, 743, 1024]"
img062128.png,proba_3_csc,"[391, 251, 714, 596]"
img068352.png,proba_3_csc,"[605, 445, 720, 590]"
img062550.png,proba_3_csc,"[345, 196, 796, 468]"
img061183.png,proba_3_csc,"[318, 233, 603, 790]"
img065323.png,proba_3_csc,"[557, 389, 704, 609]"
img063846.png,proba_3_csc,"[500, 370, 842, 732]"
img064504.png,proba_3_csc,"[395, 342, 656, 560]"
img063614.png,proba_3_csc,"[248, 495, 681, 783]"
img060052.png,proba_3_csc,"[440, 480, 1024, 911]"
img060577.png,proba_3_csc,"[416, 471, 817, 1024]"
img061218.png,proba_3_csc,"[217, 108, 691, 744]"
img068616.png,proba_3_csc,"[640, 547, 724, 657]"
img064385.png,proba_3_csc,"[135, 283, 409, 503]"
img067060.png,proba_3_csc,"[443, 576, 561, 632]"
img063658.png,proba_3_csc,"[376, 446, 620, 716]"
img067778.png,proba_3_csc,"[471, 532, 579, 613]"
img060293.png,proba_3_csc,"[216, 187, 548, 851]"
img061355.png,proba_3_csc,"[365, 161, 1024, 619]"
img065692.png,proba_3_csc,"[338, 563, 546, 697]"
img068535.png,proba_3_csc,"[365, 432, 464, 546]"
img069180.png,proba_3_csc,"[669, 569, 784, 655]"
img061696.png,proba_3_csc,"[456, 355, 682, 841]"
img064977.png,proba_3_csc,"[401, 243, 540, 527]"
img062270.png,proba_3_csc,"[295, 267, 703, 449]"
img065029.png,proba_3_csc,"[328, 552, 480, 796]"
img068665.png,proba_3_csc,"[424, 649, 521, 759]"
img066331.png,proba_3_csc,"[339, 528, 481, 680]"
img066795.png,proba_3_csc,"[557, 521, 701, 654]"
img062559.png,proba_3_csc,"[274, 276, 820, 788]"
img063894.png,proba_3_csc,"[372, 88, 569, 421]"
img066654.png,proba_3_csc,"[522, 534, 770, 741]"
img060825.png,proba_3_csc,"[182, 449, 625, 1003]"
img062375.png,proba_3_csc,"[490, 84, 810, 617]"
img069984.png,proba_3_csc,"[200, 694, 249, 795]"
img069555.png,proba_3_csc,"[782, 796, 836, 897]"
img061368.png,proba_3_csc,"[292, 235, 903, 890]"
img063340.png,proba_3_csc,"[106, 339, 552, 689]"
img062669.png,proba_3_csc,"[277, 180, 676, 634]"
img066622.png,proba_3_csc,"[47, 559, 411, 716]"
img061878.png,proba_3_csc,"[397, 588, 841, 807]"
img062306.png,proba_3_csc,"[290, 322, 617, 684]"
img065658.png,proba_3_csc,"[467, 461, 773, 702]"
img061509.png,proba_3_csc,"[353, 332, 788, 678]"
img066465.png,proba_3_csc,"[235, 279, 469, 500]"
img066409.png,proba_3_csc,"[283, 139, 549, 331]"
img063477.png,proba_3_csc,"[372, 236, 605, 664]"
img069516.png,proba_3_csc,"[559, 847, 690, 941]"
img069081.png,proba_3_csc,"[510, 522, 592, 618]"
img068679.png,proba_3_csc,"[605, 435, 693, 532]"
img066202.png,proba_3_csc,"[206, 555, 559, 877]"
img065835.png,proba_3_csc,"[466, 328, 585, 485]"
img069664.png,proba_3_csc,"[234, 560, 355, 652]"
img061246.png,proba_3_csc,"[39, 328, 861, 1024]"
img067923.png,proba_3_csc,"[507, 363, 582, 476]"
img064109.png,proba_3_csc,"[166, 649, 518, 865]"
img064717.png,proba_3_csc,"[309, 279, 618, 491]"
img069698.png,proba_3_csc,"[257, 361, 361, 437]"
img065663.png,proba_3_csc,"[229, 497, 422, 756]"
img061567.png,proba_3_csc,"[351, 309, 623, 840]"
img063304.png,proba_3_csc,"[411, 312, 669, 754]"
img064097.png,proba_3_csc,"[311, 526, 662, 700]"
img066281.png,proba_3_csc,"[455, 276, 756, 561]"
img066358.png,proba_3_csc,"[153, 316, 499, 514]"
img069008.png,proba_3_csc,"[473, 395, 541, 483]"
img061414.png,proba_3_csc,"[222, 0, 951, 642]"
img060566.png,proba_3_csc,"[236, 289, 893, 621]"
img064047.png,proba_3_csc,"[222, 308, 530, 594]"
img060165.png,proba_3_csc,"[191, 445, 732, 1024]"
img065040.png,proba_3_csc,"[229, 643, 500, 787]"
img065971.png,proba_3_csc,"[319, 585, 573, 730]"
img062039.png,proba_3_csc,"[136, 87, 671, 640]"
img062331.png,proba_3_csc,"[445, 269, 811, 566]"
img066464.png,proba_3_csc,"[434, 570, 677, 827]"
img062584.png,proba_3_csc,"[408, 331, 792, 781]"
img063117.png,proba_3_csc,"[261, 414, 743, 640]"
img062920.png,proba_3_csc,"[0, 287, 466, 591]"
img067096.png,proba_3_csc,"[664, 444, 790, 537]"
img068377.png,proba_3_csc,"[462, 412, 566, 470]"
img064868.png,proba_3_csc,"[202, 476, 437, 745]"
img067219.png,proba_3_csc,"[260, 317, 330, 478]"
img064279.png,proba_3_csc,"[230, 270, 520, 721]"
img069810.png,proba_3_csc,"[154, 792, 245, 859]"
img069800.png,proba_3_csc,"[418, 699, 539, 768]"
img067964.png,proba_3_csc,"[686, 359, 824, 546]"
img060510.png,proba_3_csc,"[97, 375, 822, 858]"
img067972.png,proba_3_csc,"[319, 390, 446, 498]"
img063495.png,proba_3_csc,"[531, 439, 722, 761]"
img068543.png,proba_3_csc,"[376, 316, 443, 454]"
img067631.png,proba_3_csc,"[317, 594, 429, 679]"
img063550.png,proba_3_csc,"[82, 241, 455, 530]"
img065679.png,proba_3_csc,"[429, 445, 683, 679]"
img069489.png,proba_3_csc,"[595, 423, 683, 512]"
img062439.png,proba_3_csc,"[366, 180, 845, 612]"
img067601.png,proba_3_csc,"[287, 698, 400, 821]"
img065242.png,proba_3_csc,"[436, 325, 649, 578]"
img065779.png,proba_3_csc,"[304, 532, 525, 681]"
img064499.png,proba_3_csc,"[497, 180, 767, 491]"
img065533.png,proba_3_csc,"[245, 180, 469, 471]"
img069644.png,proba_3_csc,"[648, 485, 746, 556]"
img063517.png,proba_3_csc,"[562, 271, 784, 640]"
img066119.png,proba_3_csc,"[600, 385, 785, 512]"
img060236.png,proba_3_csc,"[189, 512, 809, 925]"
img067420.png,proba_3_csc,"[281, 578, 400, 717]"
img063167.png,proba_3_csc,"[158, 153, 549, 441]"
img066148.png,proba_3_csc,"[483, 137, 771, 439]"
img068216.png,proba_3_csc,"[581, 351, 680, 439]"
img064219.png,proba_3_csc,"[482, 360, 764, 593]"
img060840.png,proba_3_csc,"[193, 81, 783, 817]"
img062065.png,proba_3_csc,"[323, 471, 551, 768]"
img066201.png,proba_3_csc,"[323, 431, 545, 668]"
img066426.png,proba_3_csc,"[410, 435, 591, 687]"
img060450.png,proba_3_csc,"[0, 0, 635, 514]"
img066988.png,proba_3_csc,"[447, 545, 555, 648]"
img066319.png,proba_3_csc,"[309, 347, 452, 594]"
img061306.png,proba_3_csc,"[0, 162, 593, 688]"
img065149.png,proba_3_csc,"[278, 313, 525, 546]"
img066415.png,proba_3_csc,"[91, 432, 394, 732]"
img069947.png,proba_3_csc,"[676, 437, 732, 528]"
img063811.png,proba_3_csc,"[503, 461, 854, 682]"
img060352.png,proba_3_csc,"[396, 126, 709, 822]"
img063869.png,proba_3_csc,"[444, 309, 634, 544]"
img063385.png,proba_3_csc,"[413, 150, 681, 616]"
img060413.png,proba_3_csc,"[112, 256, 683, 734]"
img065938.png,proba_3_csc,"[230, 309, 402, 547]"
img065953.png,proba_3_csc,"[385, 492, 525, 823]"
img064235.png,proba_3_csc,"[211, 419, 454, 733]"
img067214.png,proba_3_csc,"[313, 323, 393, 440]"
img066783.png,proba_3_csc,"[433, 313, 525, 510]"
img061053.png,proba_3_csc,"[341, 413, 1024, 982]"
img065109.png,proba_3_csc,"[328, 214, 600, 494]"
img062195.png,proba_3_csc,"[217, 406, 708, 833]"
img067974.png,proba_3_csc,"[414, 535, 480, 643]"
img063153.png,proba_3_csc,"[250, 357, 619, 658]"
img069213.png,proba_3_csc,"[702, 572, 762, 657]"
img066178.png,proba_3_csc,"[573, 207, 856, 376]"
img066624.png,proba_3_csc,"[348, 404, 557, 595]"
img064674.png,proba_3_csc,"[367, 189, 563, 505]"
img069881.png,proba_3_csc,"[180, 518, 270, 593]"
img065542.png,proba_3_csc,"[368, 303, 645, 514]"
img067118.png,proba_3_csc,"[437, 382, 518, 476]"
img062445.png,proba_3_csc,"[118, 511, 704, 1024]"
img063868.png,proba_3_csc,"[379, 373, 730, 591]"
img064197.png,proba_3_csc,"[417, 377, 575, 663]"
img068348.png,proba_3_csc,"[255, 412, 362, 565]"
img066005.png,proba_3_csc,"[445, 391, 610, 692]"
img069340.png,proba_3_csc,"[380, 177, 454, 261]"
img069846.png,proba_3_csc,"[268, 404, 387, 453]"
img062941.png,proba_3_csc,"[318, 411, 650, 981]"
img064458.png,proba_3_csc,"[360, 426, 615, 589]"
img060051.png,proba_3_csc,"[0, 363, 874, 932]"
img069012.png,proba_3_csc,"[280, 227, 334, 333]"
img065476.png,proba_3_csc,"[577, 574, 733, 824]"
img067657.png,proba_3_csc,"[654, 264, 794, 370]"
img066764.png,proba_3_csc,"[357, 423, 543, 533]"
img063510.png,proba_3_csc,"[407, 465, 875, 684]"
img063075.png,proba_3_csc,"[631, 561, 882, 896]"
img064610.png,proba_3_csc,"[280, 390, 465, 663]"
img061732.png,proba_3_csc,"[157, 24, 415, 568]"
img065914.png,proba_3_csc,"[509, 569, 836, 722]"
img063696.png,proba_3_csc,"[519, 628, 909, 846]"
img062395.png,proba_3_csc,"[617, 69, 884, 595]"
img061515.png,proba_3_csc,"[439, 261, 777, 816]"
img066326.png,proba_3_csc,"[359, 512, 535, 794]"
img066930.png,proba_3_csc,"[452, 599, 586, 789]"
img061452.png,proba_3_csc,"[522, 512, 1002, 720]"
img069261.png,proba_3_csc,"[273, 673, 346, 749]"
img064166.png,proba_3_csc,"[422, 479, 819, 698]"
img061671.png,proba_3_csc,"[414, 508, 777, 812]"
img063877.png,proba_3_csc,"[328, 193, 756, 603]"
img063483.png,proba_3_csc,"[356, 387, 692, 575]"
img068404.png,proba_3_csc,"[648, 530, 735, 650]"
img065918.png,proba_3_csc,"[447, 528, 632, 745]"
img062690.png,proba_3_csc,"[304, 311, 540, 556]"
img064118.png,proba_3_csc,"[427, 271, 842, 528]"
img068980.png,proba_3_csc,"[614, 226, 793, 343]"
img069314.png,proba_3_csc,"[803, 522, 907, 577]"
img065695.png,proba_3_csc,"[282, 376, 641, 711]"
img065814.png,proba_3_csc,"[393, 541, 634, 747]"
img066799.png,proba_3_csc,"[454, 198, 609, 401]"
img068853.png,proba_3_csc,"[420, 481, 483, 574]"
img066441.png,proba_3_csc,"[438, 167, 676, 443]"
img060254.png,proba_3_csc,"[272, 495, 530, 1024]"
img064524.png,proba_3_csc,"[569, 430, 711, 677]"
img062852.png,proba_3_csc,"[394, 487, 786, 782]"
img062291.png,proba_3_csc,"[466, 266, 723, 676]"
img060635.png,proba_3_csc,"[379, 46, 1008, 675]"
img060563.png,proba_3_csc,"[349, 517, 1014, 999]"
img063864.png,proba_3_csc,"[273, 229, 512, 593]"
img061353.png,proba_3_csc,"[77, 281, 847, 784]"
img065717.png,proba_3_csc,"[196, 543, 458, 744]"
img063681.png,proba_3_csc,"[526, 506, 806, 801]"
img069827.png,proba_3_csc,"[440, 290, 543, 361]"
img061899.png,proba_3_csc,"[350, 338, 847, 766]"
img066906.png,proba_3_csc,"[317, 560, 491, 767]"
img064783.png,proba_3_csc,"[372, 278, 612, 406]"
img066137.png,proba_3_csc,"[514, 448, 672, 560]"
img068640.png,proba_3_csc,"[403, 422, 502, 543]"
img061779.png,proba_3_csc,"[309, 401, 874, 689]"
img062160.png,proba_3_csc,"[509, 367, 754, 834]"
img062129.png,proba_3_csc,"[541, 509, 767, 773]"
img067699.png,proba_3_csc,"[681, 262, 769, 379]"
img061904.png,proba_3_csc,"[335, 77, 793, 613]"
img064784.png,proba_3_csc,"[321, 483, 489, 756]"
img064264.png,proba_3_csc,"[576, 534, 892, 791]"
img067201.png,proba_3_csc,"[395, 679, 606, 832]"
img064752.png,proba_3_csc,"[351, 368, 540, 510]"
img065704.png,proba_3_csc,"[583, 589, 790, 772]"
img068418.png,proba_3_csc,"[418, 279, 554, 399]"
img067754.png,proba_3_csc,"[424, 482, 535, 555]"
img064283.png,proba_3_csc,"[205, 249, 551, 649]"
img060638.png,proba_3_csc,"[458, 299, 1000, 795]"
img069706.png,proba_3_csc,"[406, 667, 455, 770]"
img060894.png,proba_3_csc,"[285, 214, 651, 819]"
img063789.png,proba_3_csc,"[396, 308, 689, 507]"
img068624.png,proba_3_csc,"[553, 215, 654, 373]"
img068694.png,proba_3_csc,"[307, 396, 415, 509]"
img065241.png,proba_3_csc,"[395, 419, 670, 677]"
img061359.png,proba_3_csc,"[237, 177, 809, 879]"
img061539.png,proba_3_csc,"[361, 151, 886, 466]"
img064713.png,proba_3_csc,"[539, 401, 722, 558]"
img067610.png,proba_3_csc,"[392, 545, 472, 683]"
img064806.png,proba_3_csc,"[359, 581, 563, 881]"
img069114.png,proba_3_csc,"[723, 519, 818, 590]"
img063337.png,proba_3_csc,"[443, 342, 850, 694]"
img068741.png,proba_3_csc,"[382, 458, 471, 567]"
img069915.png,proba_3_csc,"[161, 575, 225, 653]"
img066921.png,proba_3_csc,"[411, 597, 537, 816]"
img068580.png,proba_3_csc,"[358, 496, 457, 571]"
img065408.png,proba_3_csc,"[324, 400, 457, 743]"
img065110.png,proba_3_csc,"[353, 488, 649, 634]"
img060917.png,proba_3_csc,"[0, 256, 535, 766]"
img062945.png,proba_3_csc,"[382, 447, 790, 791]"
img065600.png,proba_3_csc,"[484, 282, 655, 514]"
img067857.png,proba_3_csc,"[492, 394, 626, 533]"
img067290.png,proba_3_csc,"[615, 467, 735, 561]"
img066436.png,proba_3_csc,"[225, 294, 415, 578]"
img060312.png,proba_3_csc,"[502, 371, 853, 1024]"
img069899.png,proba_3_csc,"[407, 341, 459, 459]"
img067918.png,proba_3_csc,"[511, 451, 637, 599]"
img065262.png,proba_3_csc,"[375, 414, 496, 641]"
img063933.png,proba_3_csc,"[546, 606, 926, 822]"
img062351.png,proba_3_csc,"[417, 378, 799, 790]"
img064088.png,proba_3_csc,"[394, 566, 713, 745]"
img065182.png,proba_3_csc,"[486, 490, 679, 667]"
img063766.png,proba_3_csc,"[395, 299, 644, 494]"
img062389.png,proba_3_csc,"[561, 52, 865, 553]"
img069164.png,proba_3_csc,"[729, 314, 816, 362]"
img069039.png,proba_3_csc,"[310, 628, 473, 740]"
img061919.png,proba_3_csc,"[624, 453, 892, 741]"
img060687.png,proba_3_csc,"[253, 227, 807, 712]"
img064099.png,proba_3_csc,"[531, 247, 903, 569]"
img064059.png,proba_3_csc,"[270, 386, 476, 581]"
img068394.png,proba_3_csc,"[647, 398, 707, 516]"
img062007.png,proba_3_csc,"[154, 290, 462, 889]"
img069797.png,proba_3_csc,"[341, 503, 401, 585]"
img064902.png,proba_3_csc,"[216, 138, 550, 488]"
img068084.png,proba_3_csc,"[278, 531, 359, 660]"
img063744.png,proba_3_csc,"[461, 423, 716, 735]"
img066075.png,proba_3_csc,"[337, 323, 487, 709]"
img066766.png,proba_3_csc,"[281, 472, 460, 652]"
img067108.png,proba_3_csc,"[504, 308, 589, 435]"
img060614.png,proba_3_csc,"[465, 0, 992, 667]"
img062848.png,proba_3_csc,"[112, 158, 628, 630]"
img065005.png,proba_3_csc,"[338, 423, 521, 649]"
img066332.png,proba_3_csc,"[557, 489, 818, 756]"
img060048.png,proba_3_csc,"[57, 0, 930, 863]"
img063586.png,proba_3_csc,"[353, 248, 640, 434]"
img064448.png,proba_3_csc,"[539, 292, 797, 415]"
img066120.png,proba_3_csc,"[514, 367, 730, 632]"
img060408.png,proba_3_csc,"[340, 161, 721, 807]"
img062398.png,proba_3_csc,"[416, 124, 799, 712]"
img066675.png,proba_3_csc,"[385, 449, 578, 635]"
img069533.png,proba_3_csc,"[608, 734, 653, 823]"
img066050.png,proba_3_csc,"[403, 180, 654, 417]"
img066372.png,proba_3_csc,"[455, 273, 646, 475]"
img068822.png,proba_3_csc,"[449, 668, 559, 727]"
img061449.png,proba_3_csc,"[352, 310, 745, 638]"
img066452.png,proba_3_csc,"[119, 601, 444, 792]"
img064171.png,proba_3_csc,"[253, 273, 407, 503]"
img061185.png,proba_3_csc,"[0, 0, 696, 470]"
img064123.png,proba_3_csc,"[148, 366, 456, 582]"
img061467.png,proba_3_csc,"[451, 222, 705, 721]"
img063913.png,proba_3_csc,"[304, 541, 626, 959]"
img064647.png,proba_3_csc,"[425, 423, 603, 561]"
img065015.png,proba_3_csc,"[360, 387, 575, 564]"
img069512.png,proba_3_csc,"[590, 492, 659, 614]"
img069346.png,proba_3_csc,"[502, 246, 588, 351]"
img067199.png,proba_3_csc,"[659, 308, 721, 376]"
img068925.png,proba_3_csc,"[286, 365, 409, 511]"
img062003.png,proba_3_csc,"[522, 232, 794, 741]"
img064044.png,proba_3_csc,"[299, 488, 556, 718]"
img063047.png,proba_3_csc,"[195, 580, 435, 772]"
img069147.png,proba_3_csc,"[304, 772, 395, 855]"
img063224.png,proba_3_csc,"[253, 208, 603, 595]"
img067681.png,proba_3_csc,"[485, 626, 564, 722]"
img066233.png,proba_3_csc,"[660, 390, 827, 686]"
img061903.png,proba_3_csc,"[165, 565, 610, 890]"
img063298.png,proba_3_csc,"[410, 59, 812, 435]"
img065561.png,proba_3_csc,"[244, 319, 569, 652]"
img066661.png,proba_3_csc,"[516, 347, 702, 562]"
img066117.png,proba_3_csc,"[579, 386, 695, 605]"
img067867.png,proba_3_csc,"[247, 444, 397, 515]"
img067893.png,proba_3_csc,"[401, 323, 465, 426]"
img063334.png,proba_3_csc,"[257, 435, 663, 711]"
img064862.png,proba_3_csc,"[373, 305, 471, 549]"
img065612.png,proba_3_csc,"[256, 576, 507, 759]"
img065438.png,proba_3_csc,"[225, 572, 400, 792]"
img063684.png,proba_3_csc,"[547, 427, 890, 651]"
img067483.png,proba_3_csc,"[579, 406, 709, 475]"
img069459.png,proba_3_csc,"[605, 121, 700, 210]"
img062340.png,proba_3_csc,"[346, 269, 705, 524]"
img062462.png,proba_3_csc,"[406, 27, 694, 525]"
img063870.png,proba_3_csc,"[598, 242, 832, 586]"
img062396.png,proba_3_csc,"[304, 312, 482, 716]"
img067832.png,proba_3_csc,"[568, 654, 666, 731]"
img065463.png,proba_3_csc,"[333, 454, 486, 579]"
img061983.png,proba_3_csc,"[383, 422, 686, 745]"
img066215.png,proba_3_csc,"[324, 580, 489, 750]"
img062199.png,proba_3_csc,"[358, 304, 624, 711]"
img069226.png,proba_3_csc,"[464, 452, 527, 514]"
img065773.png,proba_3_csc,"[459, 305, 693, 459]"
img066668.png,proba_3_csc,"[446, 564, 619, 714]"
img062184.png,proba_3_csc,"[506, 331, 1024, 903]"
img069695.png,proba_3_csc,"[589, 159, 703, 264]"
img068916.png,proba_3_csc,"[178, 340, 311, 466]"
img060104.png,proba_3_csc,"[0, 114, 1024, 733]"
img062401.png,proba_3_csc,"[0, 186, 374, 514]"
img068658.png,proba_3_csc,"[713, 389, 857, 502]"
img068452.png,proba_3_csc,"[483, 571, 645, 670]"
img062253.png,proba_3_csc,"[391, 437, 643, 633]"
img060551.png,proba_3_csc,"[108, 307, 581, 805]"
img068935.png,proba_3_csc,"[403, 608, 456, 714]"
img068582.png,proba_3_csc,"[614, 580, 680, 710]"
img068549.png,proba_3_csc,"[362, 718, 476, 818]"
img060278.png,proba_3_csc,"[402, 286, 756, 945]"
img069322.png,proba_3_csc,"[275, 461, 350, 544]"
img067445.png,proba_3_csc,"[503, 535, 623, 672]"
img060718.png,proba_3_csc,"[298, 543, 942, 1006]"
img068485.png,proba_3_csc,"[398, 486, 450, 583]"
img060759.png,proba_3_csc,"[0, 62, 579, 536]"
img069794.png,proba_3_csc,"[138, 301, 231, 371]"
img067703.png,proba_3_csc,"[128, 492, 271, 652]"
img069235.png,proba_3_csc,"[555, 393, 600, 502]"
img066739.png,proba_3_csc,"[633, 262, 750, 485]"
img066641.png,proba_3_csc,"[599, 337, 873, 593]"
img065721.png,proba_3_csc,"[257, 557, 515, 689]"
img068274.png,proba_3_csc,"[495, 338, 591, 417]"
img064485.png,proba_3_csc,"[425, 564, 644, 767]"
img066063.png,proba_3_csc,"[434, 426, 737, 712]"
img067509.png,proba_3_csc,"[555, 437, 652, 540]"
img063768.png,proba_3_csc,"[233, 573, 427, 892]"
img069994.png,proba_3_csc,"[343, 639, 439, 697]"
img063193.png,proba_3_csc,"[429, 281, 740, 807]"
img062437.png,proba_3_csc,"[198, 331, 549, 702]"
img060556.png,proba_3_csc,"[69, 289, 670, 1024]"
img062231.png,proba_3_csc,"[94, 229, 618, 451]"
img061432.png,proba_3_csc,"[232, 351, 727, 668]"
img067870.png,proba_3_csc,"[341, 581, 426, 736]"
img064788.png,proba_3_csc,"[336, 131, 499, 443]"
img060387.png,proba_3_csc,"[60, 346, 695, 924]"
img064114.png,proba_3_csc,"[107, 276, 375, 684]"
img060442.png,proba_3_csc,"[347, 0, 1003, 546]"
img066007.png,proba_3_csc,"[502, 322, 692, 513]"
img062140.png,proba_3_csc,"[446, 200, 831, 659]"
img063239.png,proba_3_csc,"[348, 515, 626, 726]"
img062948.png,proba_3_csc,"[449, 221, 852, 414]"
img069478.png,proba_3_csc,"[160, 810, 219, 925]"
img062239.png,proba_3_csc,"[476, 413, 732, 838]"
img069676.png,proba_3_csc,"[235, 180, 285, 281]"
img060766.png,proba_3_csc,"[280, 53, 853, 874]"
img063740.png,proba_3_csc,"[215, 471, 629, 966]"
img065189.png,proba_3_csc,"[224, 299, 392, 605]"
img062149.png,proba_3_csc,"[277, 547, 660, 883]"
img066551.png,proba_3_csc,"[542, 298, 819, 572]"
img069498.png,proba_3_csc,"[578, 278, 624, 380]"
img062869.png,proba_3_csc,"[189, 356, 589, 547]"
img062611.png,proba_3_csc,"[559, 515, 863, 959]"
img065684.png,proba_3_csc,"[303, 318, 647, 545]"
img067514.png,proba_3_csc,"[265, 596, 369, 756]"
img066923.png,proba_3_csc,"[469, 353, 556, 577]"
img064616.png,proba_3_csc,"[231, 568, 459, 739]"
img064259.png,proba_3_csc,"[194, 211, 618, 424]"
img069288.png,proba_3_csc,"[245, 203, 341, 280]"
img065568.png,proba_3_csc,"[205, 456, 436, 699]"
img066940.png,proba_3_csc,"[631, 456, 739, 691]"
img068997.png,proba_3_csc,"[471, 612, 540, 732]"
img067011.png,proba_3_csc,"[334, 481, 479, 643]"
img066480.png,proba_3_csc,"[449, 564, 671, 654]"
img065335.png,proba_3_csc,"[553, 443, 691, 687]"
img062001.png,proba_3_csc,"[298, 443, 728, 767]"
img061877.png,proba_3_csc,"[597, 92, 905, 629]"
img069738.png,proba_3_csc,"[373, 321, 429, 421]"
img062429.png,proba_3_csc,"[50, 65, 590, 487]"
img065002.png,proba_3_csc,"[420, 424, 673, 614]"
img062051.png,proba_3_csc,"[376, 580, 744, 1024]"
img069734.png,proba_3_csc,"[543, 245, 633, 316]"
img066391.png,proba_3_csc,"[322, 398, 457, 525]"
img069541.png,proba_3_csc,"[434, 862, 556, 937]"
img067656.png,proba_3_csc,"[415, 492, 566, 670]"
img066236.png,proba_3_csc,"[305, 562, 532, 805]"
img068890.png,proba_3_csc,"[411, 645, 519, 742]"
img067793.png,proba_3_csc,"[382, 523, 494, 615]"
img067691.png,proba_3_csc,"[300, 313, 414, 465]"
img065134.png,proba_3_csc,"[250, 501, 565, 855]"
img068685.png,proba_3_csc,"[553, 606, 627, 737]"
img066942.png,proba_3_csc,"[374, 214, 548, 362]"
img066006.png,proba_3_csc,"[105, 488, 399, 778]"
img068729.png,proba_3_csc,"[527, 469, 627, 567]"
img063487.png,proba_3_csc,"[573, 531, 899, 714]"
img068775.png,proba_3_csc,"[640, 338, 791, 447]"
img062892.png,proba_3_csc,"[322, 380, 693, 589]"
img062104.png,proba_3_csc,"[138, 326, 583, 723]"
img064131.png,proba_3_csc,"[607, 484, 820, 724]"
img069196.png,proba_3_csc,"[745, 62, 866, 130]"
img064277.png,proba_3_csc,"[365, 602, 571, 931]"
img067683.png,proba_3_csc,"[532, 421, 664, 517]"
img066032.png,proba_3_csc,"[550, 313, 702, 464]"
img069724.png,proba_3_csc,"[252, 249, 357, 345]"
img065453.png,proba_3_csc,"[557, 304, 809, 411]"
img062873.png,proba_3_csc,"[334, 225, 651, 440]"
img060527.png,proba_3_csc,"[242, 397, 579, 1024]"
img061442.png,proba_3_csc,"[269, 259, 900, 742]"
img065631.png,proba_3_csc,"[306, 423, 523, 705]"
img062271.png,proba_3_csc,"[507, 262, 746, 503]"
img061421.png,proba_3_csc,"[525, 476, 940, 1024]"
img061454.png,proba_3_csc,"[403, 298, 616, 785]"
img069929.png,proba_3_csc,"[503, 576, 617, 646]"
img063089.png,proba_3_csc,"[318, 244, 702, 632]"
img061827.png,proba_3_csc,"[104, 529, 585, 764]"
img063028.png,proba_3_csc,"[443, 481, 941, 1000]"
img061192.png,proba_3_csc,"[481, 522, 890, 1024]"
img067315.png,proba_3_csc,"[512, 455, 648, 619]"
img066091.png,proba_3_csc,"[310, 208, 588, 498]"
img061551.png,proba_3_csc,"[246, 162, 769, 788]"
img066760.png,proba_3_csc,"[528, 379, 747, 565]"
img069494.png,proba_3_csc,"[689, 256, 747, 371]"
img061160.png,proba_3_csc,"[396, 0, 913, 402]"
img062588.png,proba_3_csc,"[434, 464, 695, 871]"
img062985.png,proba_3_csc,"[451, 351, 851, 711]"
img066382.png,proba_3_csc,"[274, 37, 498, 364]"
img069375.png,proba_3_csc,"[368, 116, 429, 176]"
img067753.png,proba_3_csc,"[564, 289, 719, 397]"
img061835.png,proba_3_csc,"[436, 296, 708, 791]"
img061731.png,proba_3_csc,"[478, 328, 1002, 779]"
img065745.png,proba_3_csc,"[425, 573, 570, 751]"
img060605.png,proba_3_csc,"[265, 337, 933, 839]"
img065265.png,proba_3_csc,"[578, 345, 732, 579]"
img067815.png,proba_3_csc,"[493, 382, 603, 460]"
img065546.png,proba_3_csc,"[499, 297, 687, 504]"
img063817.png,proba_3_csc,"[394, 688, 840, 925]"
img068901.png,proba_3_csc,"[431, 291, 537, 425]"
img066560.png,proba_3_csc,"[323, 495, 600, 728]"
img063152.png,proba_3_csc,"[271, 532, 531, 930]"
img065355.png,proba_3_csc,"[446, 324, 655, 563]"
img062381.png,proba_3_csc,"[366, 184, 581, 579]"
img063221.png,proba_3_csc,"[260, 491, 546, 837]"
img060402.png,proba_3_csc,"[86, 469, 700, 1024]"
img069686.png,proba_3_csc,"[238, 118, 344, 207]"
img067866.png,proba_3_csc,"[485, 567, 614, 638]"
img061288.png,proba_3_csc,"[237, 503, 888, 1024]"
img063425.png,proba_3_csc,"[560, 483, 868, 785]"
img060787.png,proba_3_csc,"[306, 46, 1024, 848]"
img068931.png,proba_3_csc,"[627, 275, 741, 350]"
